QID,Question,Difficulty Level,Gold Standard Set,Retrieval Mode,Rank,Retrieved Doc,Relevance,Notes
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion,3,md_jaspRegression__GeneralizedLinearModel,0,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion,4,md_jaspMixedModels__MixedModelsLMM,0,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion,5,md_jaspMixedModels__MixedModelsBLM,0,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion_rerank,1,md_jaspMixedModels__MixedModelsGLMM,2,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion_rerank,2,md_jaspMixedModels__MixedModelsBGLMM,2,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion_rerank,3,md_jaspRegression__GeneralizedLinearModel,0,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion_rerank,4,md_jaspMixedModels__MixedModelsGLMM,0,
40,How to use a Generalized Linear Mixed Model (GLMM)?,easy,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",bm_vector_fusion_rerank,5,md_jaspMixedModels__MixedModelsLMM,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",BM25,1,pdf_118,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",BM25,2,pdf_12,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",BM25,3,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",BM25,4,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",BM25,5,pdf_49,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",vector,1,pdf_40,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",vector,2,pdf_116,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",vector,3,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",vector,4,pdf_118,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",vector,5,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion,1,pdf_12,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion,2,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion,3,pdf_42,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion,4,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion,5,pdf_118,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,1,pdf_12,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,2,pdf_42,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,3,pdf_124,0,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,4,pdf_6,2,
101,"I’ve just launched JASP for the first time and received a dataset from a collaborator, but the analysis window is empty and no variables are visible. What steps are required to load the data file so that the variables and cases become accessible for inspection and analysis?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,5,pdf_118,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",BM25,1,pdf_116,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",BM25,2,pdf_6,2,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",BM25,3,pdf_148,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",BM25,4,pdf_20,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",BM25,5,pdf_32,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",vector,1,pdf_6,2,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",vector,2,pdf_15,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",vector,3,pdf_116,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",vector,4,video_1,2,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",vector,5,pdf_42,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion,1,pdf_6,2,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion,2,pdf_116,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion,3,pdf_15,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion,4,pdf_42,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion,5,pdf_6,2,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,1,pdf_6,2,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,2,pdf_12,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,3,pdf_15,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,4,pdf_42,0,
102,"After cleaning and modifying a dataset in JASP, I want to preserve both the data and the analysis results so they can be reopened later or shared with someone using another statistics program. Where in JASP can this be done, and which options control whether the output, the data, or a different file format is saved?",difficult,"pdf_6,video_1",bm_vector_fusion_rerank,5,pdf_116,0,
103,"I want to change how statistical results are displayed in JASP—for example, controlling effect size reporting, confidence intervals, or the number of decimals—but I can’t find these options within the analysis panels. Where are the global settings for adjusting how results are formatted and reported?",difficult,"pdf_6,video_1",BM25,1,pdf_148,0,
103,"I want to change how statistical results are displayed in JASP—for example, controlling effect size reporting, confidence intervals, or the number of decimals—but I can’t find these options within the analysis panels. Where are the global settings for adjusting how results are formatted and reported?",difficult,"pdf_6,video_1",BM25,2,pdf_148,0,
103,"I want to change how statistical results are displayed in JASP—for example, controlling effect size reporting, confidence intervals, or the number of decimals—but I can’t find these options within the analysis panels. Where are the global settings for adjusting how results are formatted and reported?",difficult,"pdf_6,video_1",BM25,3,md_jaspRegression__Correlation,0,
